Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/terms/LoadTest2413,1,0,64.55000001005828,64.55000001005828,64.55000001005828,64.55000001005828,152.0,0.008385049602959794,0.0,65,65,65,65,65,65,65,65,65,65,65
GET,/api/terms/LoadTest2414,2,0,58.44330007676035,58.518750010989606,58.44330007676035,58.59419994521886,152.0,0.016770099205919587,0.0,59,59,59,59,59,59,59,59,59,59,59
GET,/api/terms/LoadTest2424,5,0,59,58.61955999862403,56.018800009042025,61.77069991827011,152.0,0.041925248014798966,0.0,59,60,60,62,62,62,62,62,62,62,62
GET,/api/terms/LoadTest2428,2,0,56.46789993625134,102.0964999916032,56.46789993625134,147.72510004695505,152.0,0.016770099205919587,0.0,150,150,150,150,150,150,150,150,150,150,150
GET,/api/terms/LoadTest2448,1,0,63.004499999806285,63.004499999806285,63.004499999806285,63.004499999806285,152.0,0.008385049602959794,0.0,63,63,63,63,63,63,63,63,63,63,63
GET,/api/terms/LoadTest2489,1,0,59.512600069865584,59.512600069865584,59.512600069865584,59.512600069865584,152.0,0.008385049602959794,0.0,60,60,60,60,60,60,60,60,60,60,60
GET,/api/terms/LoadTest2502,1,0,57.636699988506734,57.636699988506734,57.636699988506734,57.636699988506734,152.0,0.008385049602959794,0.0,58,58,58,58,58,58,58,58,58,58,58
GET,/api/terms/LoadTest2519,3,0,64,135.502833329762,57.76060000061989,284.2903999844566,152.0,0.025155148808879382,0.0,64,64,280,280,280,280,280,280,280,280,280
GET,/api/terms/LoadTest2581,1,0,57.03160003758967,57.03160003758967,57.03160003758967,57.03160003758967,152.0,0.008385049602959794,0.0,57,57,57,57,57,57,57,57,57,57,57
GET,/api/terms/LoadTest2611,3,0,60,59.15039998944849,56.89110001549125,60.30100001953542,152.0,0.025155148808879382,0.0,60,60,60,60,60,60,60,60,60,60,60
GET,/api/terms/LoadTest2624,1,0,58.49069997202605,58.49069997202605,58.49069997202605,58.49069997202605,152.0,0.008385049602959794,0.0,58,58,58,58,58,58,58,58,58,58,58
GET,/api/terms/LoadTest2633,2,0,61,63.9301500050351,60.746800038032234,67.11349997203797,152.0,0.016770099205919587,0.0,67,67,67,67,67,67,67,67,67,67,67
GET,/api/terms/LoadTest2636,2,0,58.255699928849936,192.33799999346957,58.255699928849936,326.4203000580892,152.0,0.016770099205919587,0.0,330,330,330,330,330,330,330,330,330,330,330
GET,/api/terms/LoadTest2664,1,0,56.12630001269281,56.12630001269281,56.12630001269281,56.12630001269281,152.0,0.008385049602959794,0.0,56,56,56,56,56,56,56,56,56,56,56
GET,/api/terms/LoadTest2666,2,0,58.022899902425706,58.60059993574396,58.022899902425706,59.17829996906221,152.0,0.016770099205919587,0.0,59,59,59,59,59,59,59,59,59,59,59
GET,/api/terms/LoadTest2697,1,0,58.92939993645996,58.92939993645996,58.92939993645996,58.92939993645996,152.0,0.008385049602959794,0.0,59,59,59,59,59,59,59,59,59,59,59
GET,/api/terms/LoadTest2747,1,0,60.441300040110946,60.441300040110946,60.441300040110946,60.441300040110946,152.0,0.008385049602959794,0.0,60,60,60,60,60,60,60,60,60,60,60
GET,/api/terms/LoadTest2795,1,0,58.306300081312656,58.306300081312656,58.306300081312656,58.306300081312656,152.0,0.008385049602959794,0.0,58,58,58,58,58,58,58,58,58,58,58
GET,/api/terms/LoadTest2797,2,0,58,188.28830000711605,57.58659995626658,318.9900000579655,152.0,0.016770099205919587,0.0,320,320,320,320,320,320,320,320,320,320,320
GET,/api/terms/LoadTest2841,2,0,58,61.397850047796965,57.90530005469918,64.89040004089475,152.0,0.016770099205919587,0.0,65,65,65,65,65,65,65,65,65,65,65
GET,/api/terms/LoadTest2875,2,0,56.38089997228235,56.900749972555786,56.38089997228235,57.42059997282922,152.0,0.016770099205919587,0.0,57,57,57,57,57,57,57,57,57,57,57
GET,/api/terms/LoadTest2894,1,0,60.936099966056645,60.936099966056645,60.936099966056645,60.936099966056645,152.0,0.008385049602959794,0.0,61,61,61,61,61,61,61,61,61,61,61
GET,/api/terms/LoadTest2919,1,0,57.24320001900196,57.24320001900196,57.24320001900196,57.24320001900196,152.0,0.008385049602959794,0.0,57,57,57,57,57,57,57,57,57,57,57
GET,/api/terms/LoadTest2985,1,0,61.38420000206679,61.38420000206679,61.38420000206679,61.38420000206679,152.0,0.008385049602959794,0.0,61,61,61,61,61,61,61,61,61,61,61
