Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/terms/LoadTest2670,1,0,60.43390010017902,60.43390010017902,60.43390010017902,60.43390010017902,152.0,0.016851689886436802,0.0,60,60,60,60,60,60,60,60,60,60,60
GET,/api/terms/LoadTest2747,1,0,59.2069000704214,59.2069000704214,59.2069000704214,59.2069000704214,152.0,0.016851689886436802,0.0,59,59,59,59,59,59,59,59,59,59,59
GET,/api/terms/LoadTest2759,2,0,57.10400000680238,57.2995999827981,57.10400000680238,57.49519995879382,152.0,0.033703379772873604,0.0,57,57,57,57,57,57,57,57,57,57,57
GET,/api/terms/LoadTest2778,1,0,58.540400001220405,58.540400001220405,58.540400001220405,58.540400001220405,152.0,0.016851689886436802,0.0,59,59,59,59,59,59,59,59,59,59,59
GET,/api/terms/LoadTest2810,2,0,58,58.28255001688376,57.915400015190244,58.64970001857728,152.0,0.033703379772873604,0.0,59,59,59,59,59,59,59,59,59,59,59
GET,/api/terms/LoadTest2854,2,0,57,57.48029996175319,56.81109998840839,58.14949993509799,152.0,0.033703379772873604,0.0,58,58,58,58,58,58,58,58,58,58,58
GET,/api/terms/LoadTest2897,1,0,62.55759997293353,62.55759997293353,62.55759997293353,62.55759997293353,152.0,0.016851689886436802,0.0,63,63,63,63,63,63,63,63,63,63,63
GET,/api/terms/LoadTest2917,2,0,57.202399941161275,58.9096499606967,57.202399941161275,60.61689998023212,152.0,0.033703379772873604,0.0,61,61,61,61,61,61,61,61,61,61,61
GET,/api/terms/LoadTest2941,1,0,58.20060009136796,58.20060009136796,58.20060009136796,58.20060009136796,152.0,0.016851689886436802,0.0,58,58,58,58,58,58,58,58,58,58,58
GET,/api/terms/LoadTest2981,4,0,58,58.90914998599328,57.4668999761343,61.51659996248782,152.0,0.06740675954574721,0.0,59,59,62,62,62,62,62,62,62,62,62
GET,/api/terms/LoadTest3004,1,0,57.4471999425441,57.4471999425441,57.4471999425441,57.4471999425441,152.0,0.016851689886436802,0.0,57,57,57,57,57,57,57,57,57,57,57
GET,/api/terms/LoadTest3012,1,0,62.78429995290935,62.78429995290935,62.78429995290935,62.78429995290935,152.0,0.016851689886436802,0.0,63,63,63,63,63,63,63,63,63,63,63
GET,/api/terms/LoadTest3055,1,0,58.398500084877014,58.398500084877014,58.398500084877014,58.398500084877014,152.0,0.016851689886436802,0.0,58,58,58,58,58,58,58,58,58,58,58
GET,/api/terms/LoadTest3065,1,0,57.69079993478954,57.69079993478954,57.69079993478954,57.69079993478954,152.0,0.016851689886436802,0.0,58,58,58,58,58,58,58,58,58,58,58
GET,/api/terms/LoadTest3090,1,0,60.36390003282577,60.36390003282577,60.36390003282577,60.36390003282577,152.0,0.016851689886436802,0.0,60,60,60,60,60,60,60,60,60,60,60
GET,/api/terms/LoadTest3103,1,0,59.26799995359033,59.26799995359033,59.26799995359033,59.26799995359033,152.0,0.016851689886436802,0.0,59,59,59,59,59,59,59,59,59,59,59
GET,/api/terms/LoadTest3108,1,0,57.8953999793157,57.8953999793157,57.8953999793157,57.8953999793157,152.0,0.016851689886436802,0.0,58,58,58,58,58,58,58,58,58,58,58
GET,/api/terms/LoadTest3124,1,0,56.43019999843091,56.43019999843091,56.43019999843091,56.43019999843091,152.0,0.016851689886436802,0.0,56,56,56,56,56,56,56,56,56,56,56
GET,/api/terms/LoadTest3136,1,0,56.445599999278784,56.445599999278784,56.445599999278784,56.445599999278784,152.0,0.016851689886436802,0.0,56,56,56,56,56,56,56,56,56,56,56
GET,/api/terms/LoadTest3144,1,0,60.254400013946,60.254400013946,60.254400013946,60.254400013946,152.0,0.016851689886436802,0.0,60,60,60,60,60,60,60,60,60,60,60
GET,/api/terms/LoadTest3145,1,0,61.23630004003644,61.23630004003644,61.23630004003644,61.23630004003644,152.0,0.016851689886436802,0.0,61,61,61,61,61,61,61,61,61,61,61
GET,/api/terms/LoadTest3162,1,0,58.426399948075414,58.426399948075414,58.426399948075414,58.426399948075414,152.0,0.016851689886436802,0.0,58,58,58,58,58,58,58,58,58,58,58
GET,/api/terms/LoadTest3167,1,0,57.156399940140545,57.156399940140545,57.156399940140545,57.156399940140545,152.0,0.016851689886436802,0.0,57,57,57,57,57,57,57,57,57,57,57
GET,/api/terms/LoadTest3185,1,0,56.750499992631376,56.750499992631376,56.750499992631376,56.750499992631376,152.0,0.016851689886436802,0.0,57,57,57,57,57,57,57,57,57,57,57
GET,/api/terms/LoadTest3201,1,0,57.473399909213185,57.473399909213185,57.473399909213185,57.473399909213185,152.0,0.016851689886436802,0.0,57,57,57,57,57,57,57,57,57,57,57
GET,/api/terms/LoadTest3205,2,0,58,58.57660004403442,57.74100008420646,59.41220000386238,152.0,0.033703379772873604,0.0,59,59,59,59,59,59,59,59,59,59,59
GET,/api/terms/LoadTest3230,2,0,57.29340005200356,58.35430003935471,57.29340005200356,59.41520002670586,152.0,0.033703379772873604,0.0,59,59,59,59,59,59,59,59,59,59,59
GET,/api/terms/LoadTest3288,1,0,288.00519998185337,288.00519998185337,288.00519998185337,288.00519998185337,152.0,0.016851689886436802,0.0,290,290,290,290,290,290,290,290,290,290,290
GET,/api/terms/LoadTest3308,1,0,299.46969996672124,299.46969996672124,299.46969996672124,299.46969996672124,152.0,0.016851689886436802,0.0,300,300,300,300,300,300,300,300,300,300,300
GET,/api/terms/LoadTest3340,1,0,58.4169999929145,58.4169999929145,58.4169999929145,58.4169999929145,152.0,0.016851689886436802,0.0,58,58,58,58,58,58,58,58,58,58,58
GET,/api/terms/LoadTest3392,1,0,58.1364999525249,58.1364999525249,58.1364999525249,58.1364999525249,152.0,0.016851689886436802,0.0,58,58,58,58,58,58,58,58,58,58,58
GET,/api/terms/LoadTest3414,1,0,57.06859997007996,57.06859997007996,57.06859997007996,57.06859997007996,152.0,0.016851689886436802,0.0,57,57,57,57,57,57,57,57,57,57,57
GET,/api/terms/LoadTest3423,1,0,58.80749993957579,58.80749993957579,58.80749993957579,58.80749993957579,152.0,0.016851689886436802,0.0,59,59,59,59,59,59,59,59,59,59,59
GET,/api/terms/LoadTest3426,1,0,59.78659994434565,59.78659994434565,59.78659994434565,59.78659994434565,152.0,0.016851689886436802,0.0,60,60,60,60,60,60,60,60,60,60,60
GET,/api/terms/LoadTest3475,1,0,56.57260003499687,56.57260003499687,56.57260003499687,56.57260003499687,152.0,0.016851689886436802,0.0,57,57,57,57,57,57,57,57,57,57,57
GET,/api/terms/LoadTest3479,1,0,58.97210002876818,58.97210002876818,58.97210002876818,58.97210002876818,152.0,0.016851689886436802,0.0,59,59,59,59,59,59,59,59,59,59,59
GET,/api/terms/LoadTest3494,1,0,58.05330001749098,58.05330001749098,58.05330001749098,58.05330001749098,152.0,0.016851689886436802,0.0,58,58,58,58,58,58,58,58,58,58,58
GET,/api/terms/LoadTest3547,1,0,59.45559998508543,59.45559998508543,59.45559998508543,59.45559998508543,152.0,0.016851689886436802,0.0,59,59,59,59,59,59,59,59,59,59,59
GET,/api/terms/LoadTest3579,1,0,57.88930004928261,57.88930004928261,57.88930004928261,57.88930004928261,152.0,0.016851689886436802,0.0,58,58,58,58,58,58,58,58,58,58,58
GET,/api/terms/LoadTest3650,2,0,59,59.27350005367771,58.71800007298589,59.82900003436953,152.0,0.033703379772873604,0.0,60,60,60,60,60,60,60,60,60,60,60
GET,/api/terms/LoadTest3663,1,0,58.59729996882379,58.59729996882379,58.59729996882379,58.59729996882379,152.0,0.016851689886436802,0.0,59,59,59,59,59,59,59,59,59,59,59
GET,/api/terms/LoadTest3665,2,0,57,57.221899973228574,56.83419993147254,57.60960001498461,152.0,0.033703379772873604,0.0,58,58,58,58,58,58,58,58,58,58,58
GET,/api/terms/LoadTest3677,3,0,58,58.504833335367344,57.56360001396388,59.7637000028044,152.0,0.050555069659310406,0.0,58,58,60,60,60,60,60,60,60,60,60
GET,/api/terms/LoadTest3686,2,0,57.12200002744794,57.34075006330386,57.12200002744794,57.55950009915978,152.0,0.033703379772873604,0.0,58,58,58,58,58,58,58,58,58,58,58
GET,/api/terms/LoadTest3694,1,0,58.36390005424619,58.36390005424619,58.36390005424619,58.36390005424619,152.0,0.016851689886436802,0.0,58,58,58,58,58,58,58,58,58,58,58
GET,/api/terms/LoadTest3722,1,0,328.2685000449419,328.2685000449419,328.2685000449419,328.2685000449419,152.0,0.016851689886436802,0.0,330,330,330,330,330,330,330,330,330,330,330
GET,/api/terms/LoadTest3821,1,0,56.3578000292182,56.3578000292182,56.3578000292182,56.3578000292182,152.0,0.016851689886436802,0.0,56,56,56,56,56,56,56,56,56,56,56
GET,/api/terms/LoadTest3825,2,0,62,62.04444996546954,61.6675999481231,62.42129998281598,152.0,0.033703379772873604,0.0,62,62,62,62,62,62,62,62,62,62,62
GET,/api/terms/LoadTest3839,2,0,58,58.25480003841221,57.85510002169758,58.654500055126846,152.0,0.033703379772873604,0.0,59,59,59,59,59,59,59,59,59,59,59
GET,/api/terms/LoadTest3887,3,0,57,57.09079994509617,56.31259991787374,57.99919995479286,152.0,0.050555069659310406,0.0,57,57,58,58,58,58,58,58,58,58,58
GET,/api/terms/LoadTest3899,1,0,56.562299956567585,56.562299956567585,56.562299956567585,56.562299956567585,152.0,0.016851689886436802,0.0,57,57,57,57,57,57,57,57,57,57,57
GET,/api/terms/LoadTest3914,1,0,57.01079999562353,57.01079999562353,57.01079999562353,57.01079999562353,152.0,0.016851689886436802,0.0,57,57,57,57,57,57,57,57,57,57,57
GET,/api/terms/LoadTest3930,2,0,56.41879991162568,57.35259997891262,56.41879991162568,58.28640004619956,152.0,0.033703379772873604,0.0,58,58,58,58,58,58,58,58,58,58,58
GET,/api/terms/LoadTest3945,1,0,57.50130000524223,57.50130000524223,57.50130000524223,57.50130000524223,152.0,0.016851689886436802,0.0,58,58,58,58,58,58,58,58,58,58,58
GET,/api/terms/LoadTest3957,2,0,58.24210005812347,60.372450039722025,58.24210005812347,62.50280002132058,152.0,0.033703379772873604,0.0,63,63,63,63,63,63,63,63,63,63,63
GET,/api/terms/LoadTest3972,1,0,57.83489998430014,57.83489998430014,57.83489998430014,57.83489998430014,152.0,0.016851689886436802,0.0,58,58,58,58,58,58,58,58,58,58,58
GET,/api/terms/LoadTest3984,1,0,60.61869999393821,60.61869999393821,60.61869999393821,60.61869999393821,152.0,0.016851689886436802,0.0,61,61,61,61,61,61,61,61,61,61,61
GET,/api/terms/LoadTest4025,1,0,59.93680004030466,59.93680004030466,59.93680004030466,59.93680004030466,152.0,0.016851689886436802,0.0,60,60,60,60,60,60,60,60,60,60,60
GET,/api/terms/LoadTest4032,2,0,58,176.50504998164251,57.86699999589473,295.1430999673903,152.0,0.033703379772873604,0.0,300,300,300,300,300,300,300,300,300,300,300
GET,/api/terms/LoadTest4063,3,0,57,57.3500000173226,56.74160004127771,57.9147000098601,152.0,0.050555069659310406,0.0,57,57,58,58,58,58,58,58,58,58,58
GET,/api/terms/LoadTest4074,1,0,56.56900000758469,56.56900000758469,56.56900000758469,56.56900000758469,152.0,0.016851689886436802,0.0,57,57,57,57,57,57,57,57,57,57,57
GET,/api/terms/LoadTest4118,1,0,61.91279995255172,61.91279995255172,61.91279995255172,61.91279995255172,152.0,0.016851689886436802,0.0,62,62,62,62,62,62,62,62,62,62,62
GET,/api/terms/LoadTest4148,1,0,56.983300019055605,56.983300019055605,56.983300019055605,56.983300019055605,152.0,0.016851689886436802,0.0,57,57,57,57,57,57,57,57,57,57,57
GET,/api/terms/LoadTest4150,3,0,60,59.27220002437631,57.67710006330162,60.48550002742559,152.0,0.050555069659310406,0.0,60,60,60,60,60,60,60,60,60,60,60
GET,/api/terms/LoadTest4171,1,0,61.894499929621816,61.894499929621816,61.894499929621816,61.894499929621816,152.0,0.016851689886436802,0.0,62,62,62,62,62,62,62,62,62,62,62
GET,/api/terms/LoadTest4193,1,0,57.375899981707335,57.375899981707335,57.375899981707335,57.375899981707335,152.0,0.016851689886436802,0.0,57,57,57,57,57,57,57,57,57,57,57
GET,/api/terms/LoadTest4204,2,0,58,58.00179997459054,57.78719997033477,58.21639997884631,152.0,0.033703379772873604,0.0,58,58,58,58,58,58,58,58,58,58,58
GET,/api/terms/LoadTest4220,2,0,61,68.14350001513958,60.57980004698038,75.70719998329878,152.0,0.033703379772873604,0.0,76,76,76,76,76,76,76,76,76,76,76
GET,/api/terms/LoadTest4250,1,0,61.79380009416491,61.79380009416491,61.79380009416491,61.79380009416491,152.0,0.016851689886436802,0.0,62,62,62,62,62,62,62,62,62,62,62
GET,/api/terms/LoadTest4254,2,0,58,58.72799997450784,57.50949995126575,59.946499997749925,152.0,0.033703379772873604,0.0,60,60,60,60,60,60,60,60,60,60,60
GET,/api/terms/LoadTest4255,2,0,59,59.09495003288612,58.71859996113926,59.471300104632974,152.0,0.033703379772873604,0.0,59,59,59,59,59,59,59,59,59,59,59
GET,/api/terms/LoadTest4303,3,0,60,62.999133369885385,58.23700001928955,70.90570009313524,152.0,0.050555069659310406,0.0,60,60,71,71,71,71,71,71,71,71,71
GET,/api/terms/LoadTest4313,1,0,289.74640008527786,289.74640008527786,289.74640008527786,289.74640008527786,152.0,0.016851689886436802,0.0,290,290,290,290,290,290,290,290,290,290,290
GET,/api/terms/LoadTest4359,1,0,55.854400037787855,55.854400037787855,55.854400037787855,55.854400037787855,152.0,0.016851689886436802,0.0,56,56,56,56,56,56,56,56,56,56,56
GET,/api/terms/LoadTest4381,2,0,57.239399990066886,57.63629998546094,57.239399990066886,58.03319998085499,152.0,0.033703379772873604,0.0,58,58,58,58,58,58,58,58,58,58,58
GET,/api/terms/LoadTest4445,2,0,58,57.93109996011481,57.64499993529171,58.217199984937906,152.0,0.033703379772873604,0.0,58,58,58,58,58,58,58,58,58,58,58
GET,/api/terms/LoadTest4455,1,0,60.93369994778186,60.93369994778186,60.93369994778186,60.93369994778186,152.0,0.016851689886436802,0.0,61,61,61,61,61,61,61,61,61,61,61
GET,/api/terms/LoadTest4460,2,0,58,58.72714996803552,57.93999996967614,59.5142999663949,152.0,0.033703379772873604,0.0,60,60,60,60,60,60,60,60,60,60,60
GET,/api/terms/LoadTest4521,1,0,62.063499935902655,62.063499935902655,62.063499935902655,62.063499935902655,152.0,0.016851689886436802,0.0,62,62,62,62,62,62,62,62,62,62,62
GET,/api/terms/LoadTest4548,1,0,58.25080000795424,58.25080000795424,58.25080000795424,58.25080000795424,152.0,0.016851689886436802,0.0,58,58,58,58,58,58,58,58,58,58,58
GET,/api/terms/LoadTest4551,1,0,62.91600002441555,62.91600002441555,62.91600002441555,62.91600002441555,152.0,0.016851689886436802,0.0,63,63,63,63,63,63,63,63,63,63,63
GET,/api/terms/LoadTest4580,2,0,58.47559997346252,58.60809999285266,58.47559997346252,58.740600012242794,152.0,0.033703379772873604,0.0,59,59,59,59,59,59,59,59,59,59,59
GET,/api/terms/LoadTest4592,1,0,59.63340005837381,59.63340005837381,59.63340005837381,59.63340005837381,152.0,0.016851689886436802,0.0,60,60,60,60,60,60,60,60,60,60,60
GET,/api/terms/LoadTest4606,1,0,61.50459998752922,61.50459998752922,61.50459998752922,61.50459998752922,152.0,0.016851689886436802,0.0,62,62,62,62,62,62,62,62,62,62,62
GET,/api/terms/LoadTest4616,1,0,57.550900033675134,57.550900033675134,57.550900033675134,57.550900033675134,152.0,0.016851689886436802,0.0,58,58,58,58,58,58,58,58,58,58,58
GET,/api/terms/LoadTest4629,2,0,57.39179998636246,58.807749999687076,57.39179998636246,60.223700013011694,152.0,0.033703379772873604,0.0,60,60,60,60,60,60,60,60,60,60,60
GET,/api/terms/LoadTest4651,2,0,62,198.65069998195395,61.63789995480329,335.6635000091046,152.0,0.033703379772873604,0.0,340,340,340,340,340,340,340,340,340,340,340
GET,/api/terms/LoadTest4684,3,0,58,59.39226667396724,57.10219999309629,63.20269999559969,152.0,0.050555069659310406,0.0,58,58,63,63,63,63,63,63,63,63,63
GET,/api/terms/LoadTest4687,3,0,67,137.60763336904347,60.664999997243285,285.4944000719115,152.0,0.050555069659310406,0.0,67,67,290,290,290,290,290,290,290,290,290
GET,/api/terms/LoadTest4698,2,0,57.12360003963113,58.928050042595714,57.12360003963113,60.7325000455603,152.0,0.033703379772873604,0.0,61,61,61,61,61,61,61,61,61,61,61
GET,/api/terms/LoadTest4764,1,0,58.54270001873374,58.54270001873374,58.54270001873374,58.54270001873374,152.0,0.016851689886436802,0.0,59,59,59,59,59,59,59,59,59,59,59
GET,/api/terms/LoadTest4767,4,0,59,63.274725049268454,57.45560000650585,77.6843000203371,152.0,0.06740675954574721,0.0,59,59,78,78,78,78,78,78,78,78,78
GET,/api/terms/LoadTest4779,3,0,57,57.409400042767324,56.5558000234887,58.29720001202077,152.0,0.050555069659310406,0.0,57,57,58,58,58,58,58,58,58,58,58
GET,/api/terms/LoadTest4855,1,0,57.71269998513162,57.71269998513162,57.71269998513162,57.71269998513162,152.0,0.016851689886436802,0.0,58,58,58,58,58,58,58,58,58,58,58
GET,/api/terms/LoadTest4858,1,0,60.524600092321634,60.524600092321634,60.524600092321634,60.524600092321634,152.0,0.016851689886436802,0.0,61,61,61,61,61,61,61,61,61,61,61
GET,/api/terms/LoadTest4885,1,0,59.29590004961938,59.29590004961938,59.29590004961938,59.29590004961938,152.0,0.016851689886436802,0.0,59,59,59,59,59,59,59,59,59,59,59
GET,/api/terms/LoadTest4888,1,0,56.79619999136776,56.79619999136776,56.79619999136776,56.79619999136776,152.0,0.016851689886436802,0.0,57,57,57,57,57,57,57,57,57,57,57
GET,/api/terms/LoadTest4906,3,0,58,58.11003335596373,55.990600027143955,60.80820003990084,152.0,0.050555069659310406,0.0,58,58,61,61,61,61,61,61,61,61,61
GET,/api/terms/LoadTest4971,2,0,58,172.90574999060482,57.830699952319264,287.98080002889037,152.0,0.033703379772873604,0.0,290,290,290,290,290,290,290,290,290,290,290
GET,/api/terms/LoadTest5086,1,0,65.46109996270388,65.46109996270388,65.46109996270388,65.46109996270388,152.0,0.016851689886436802,0.0,65,65,65,65,65,65,65,65,65,65,65
GET,/api/terms/LoadTest5094,1,0,60.940800001844764,60.940800001844764,60.940800001844764,60.940800001844764,152.0,0.016851689886436802,0.0,61,61,61,61,61,61,61,61,61,61,61
GET,/api/terms/LoadTest5095,1,0,57.48319998383522,57.48319998383522,57.48319998383522,57.48319998383522,152.0,0.016851689886436802,0.0,57,57,57,57,57,57,57,57,57,57,57
GET,/api/terms/LoadTest5113,1,0,57.18000000342727,57.18000000342727,57.18000000342727,57.18000000342727,152.0,0.016851689886436802,0.0,57,57,57,57,57,57,57,57,57,57,57
GET,/api/terms/LoadTest5137,1,0,60.426499927416444,60.426499927416444,60.426499927416444,60.426499927416444,152.0,0.016851689886436802,0.0,60,60,60,60,60,60,60,60,60,60,60
GET,/api/terms/LoadTest5141,1,0,56.620400049723685,56.620400049723685,56.620400049723685,56.620400049723685,152.0,0.016851689886436802,0.0,57,57,57,57,57,57,57,57,57,57,57
GET,/api/terms/LoadTest5186,3,0,60,60.652600058043994,58.4123000735417,63.92810004763305,152.0,0.050555069659310406,0.0,60,60,64,64,64,64,64,64,64,64,64
GET,/api/terms/LoadTest5203,2,0,57.34270007815212,60.223100008443,57.34270007815212,63.103499938733876,152.0,0.033703379772873604,0.0,63,63,63,63,63,63,63,63,63,63,63
GET,/api/terms/LoadTest5227,1,0,325.2068000147119,325.2068000147119,325.2068000147119,325.2068000147119,152.0,0.016851689886436802,0.0,330,330,330,330,330,330,330,330,330,330,330
GET,/api/terms/LoadTest5254,1,0,59.35660004615784,59.35660004615784,59.35660004615784,59.35660004615784,152.0,0.016851689886436802,0.0,59,59,59,59,59,59,59,59,59,59,59
GET,/api/terms/LoadTest5288,1,0,313.2854999275878,313.2854999275878,313.2854999275878,313.2854999275878,152.0,0.016851689886436802,0.0,310,310,310,310,310,310,310,310,310,310,310
GET,/api/terms/LoadTest5365,2,0,57.311000069603324,57.56490008207038,57.311000069603324,57.81880009453744,152.0,0.033703379772873604,0.0,58,58,58,58,58,58,58,58,58,58,58
GET,/api/terms/LoadTest5375,1,0,57.03229992650449,57.03229992650449,57.03229992650449,57.03229992650449,152.0,0.016851689886436802,0.0,57,57,57,57,57,57,57,57,57,57,57
GET,/api/terms/LoadTest5391,3,0,59,59.66113329244157,57.97789990901947,62.16239999048412,152.0,0.050555069659310406,0.0,59,59,62,62,62,62,62,62,62,62,62
GET,/api/terms/LoadTest5445,1,0,55.83430000115186,55.83430000115186,55.83430000115186,55.83430000115186,152.0,0.016851689886436802,0.0,56,56,56,56,56,56,56,56,56,56,56
GET,/api/terms/LoadTest5457,1,0,58.03140008356422,58.03140008356422,58.03140008356422,58.03140008356422,152.0,0.016851689886436802,0.0,58,58,58,58,58,58,58,58,58,58,58
GET,/api/terms/LoadTest5487,1,0,58.169999974779785,58.169999974779785,58.169999974779785,58.169999974779785,152.0,0.016851689886436802,0.0,58,58,58,58,58,58,58,58,58,58,58
GET,/api/terms/LoadTest5531,1,0,59.03500004205853,59.03500004205853,59.03500004205853,59.03500004205853,152.0,0.016851689886436802,0.0,59,59,59,59,59,59,59,59,59,59,59
GET,/api/terms/LoadTest5548,1,0,61.58880004659295,61.58880004659295,61.58880004659295,61.58880004659295,152.0,0.016851689886436802,0.0,62,62,62,62,62,62,62,62,62,62,62
GET,/api/terms/LoadTest5597,2,0,59,65.52624999312684,58.869500062428415,72.18299992382526,152.0,0.033703379772873604,0.0,72,72,72,72,72,72,72,72,72,72,72
GET,/api/terms/LoadTest5613,2,0,58.77260002307594,58.63674997817725,58.50089993327856,58.77260002307594,152.0,0.033703379772873604,0.0,59,59,59,59,59,59,59,59,59,59,59
GET,/api/terms/LoadTest5614,4,0,57,183.04490004084073,56.42949999310076,313.36970010306686,152.0,0.06740675954574721,0.0,300,300,310,310,310,310,310,310,310,310,310
GET,/api/terms/LoadTest5643,1,0,60.38519996218383,60.38519996218383,60.38519996218383,60.38519996218383,152.0,0.016851689886436802,0.0,60,60,60,60,60,60,60,60,60,60,60
GET,/api/terms/LoadTest5669,1,0,60.109499958343804,60.109499958343804,60.109499958343804,60.109499958343804,152.0,0.016851689886436802,0.0,60,60,60,60,60,60,60,60,60,60,60
GET,/api/terms/LoadTest5680,1,0,59.17329993098974,59.17329993098974,59.17329993098974,59.17329993098974,152.0,0.016851689886436802,0.0,59,59,59,59,59,59,59,59,59,59,59
GET,/api/terms/LoadTest5700,2,0,58,58.10889997519553,57.60930001270026,58.608499937690794,152.0,0.033703379772873604,0.0,59,59,59,59,59,59,59,59,59,59,59
GET,/api/terms/LoadTest5735,1,0,286.3668999634683,286.3668999634683,286.3668999634683,286.3668999634683,152.0,0.016851689886436802,0.0,290,290,290,290,290,290,290,290,290,290,290
GET,/api/terms/LoadTest5752,1,0,56.823199964128435,56.823199964128435,56.823199964128435,56.823199964128435,152.0,0.016851689886436802,0.0,57,57,57,57,57,57,57,57,57,57,57
GET,/api/terms/LoadTest5768,1,0,58.16380004398525,58.16380004398525,58.16380004398525,58.16380004398525,152.0,0.016851689886436802,0.0,58,58,58,58,58,58,58,58,58,58,58
GET,/api/terms/LoadTest5793,1,0,62.54009995609522,62.54009995609522,62.54009995609522,62.54009995609522,152.0,0.016851689886436802,0.0,63,63,63,63,63,63,63,63,63,63,63
GET,/api/terms/LoadTest5802,2,0,57.43379995692521,59.945849992800504,57.43379995692521,62.457900028675795,152.0,0.033703379772873604,0.0,62,62,62,62,62,62,62,62,62,62,62
GET,/api/terms/LoadTest5805,2,0,56.32769991643727,58.59364994103089,56.32769991643727,60.85959996562451,152.0,0.033703379772873604,0.0,61,61,61,61,61,61,61,61,61,61,61
GET,/api/terms/LoadTest5850,2,0,57.058800011873245,58.53410001145676,57.058800011873245,60.00940001104027,152.0,0.033703379772873604,0.0,60,60,60,60,60,60,60,60,60,60,60
GET,/api/terms/LoadTest5854,1,0,57.17410007491708,57.17410007491708,57.17410007491708,57.17410007491708,152.0,0.016851689886436802,0.0,57,57,57,57,57,57,57,57,57,57,57
GET,/api/terms/LoadTest5859,1,0,57.380500016734004,57.380500016734004,57.380500016734004,57.380500016734004,152.0,0.016851689886436802,0.0,57,57,57,57,57,57,57,57,57,57,57
GET,/api/terms/LoadTest5917,1,0,60.85659994278103,60.85659994278103,60.85659994278103,60.85659994278103,152.0,0.016851689886436802,0.0,61,61,61,61,61,61,61,61,61,61,61
GET,/api/terms/LoadTest5941,1,0,78.25090002734214,78.25090002734214,78.25090002734214,78.25090002734214,152.0,0.016851689886436802,0.0,78,78,78,78,78,78,78,78,78,78,78
GET,/api/terms/LoadTest5951,1,0,57.11699998937547,57.11699998937547,57.11699998937547,57.11699998937547,152.0,0.016851689886436802,0.0,57,57,57,57,57,57,57,57,57,57,57
GET,/api/terms/LoadTest5957,3,0,59,59.05989999882877,58.081299997866154,59.91919990628958,152.0,0.050555069659310406,0.0,59,59,60,60,60,60,60,60,60,60,60
GET,/api/terms/LoadTest5987,1,0,58.95769991911948,58.95769991911948,58.95769991911948,58.95769991911948,152.0,0.016851689886436802,0.0,59,59,59,59,59,59,59,59,59,59,59
GET,/api/terms/LoadTest6000,1,0,70.94550004694611,70.94550004694611,70.94550004694611,70.94550004694611,152.0,0.016851689886436802,0.0,71,71,71,71,71,71,71,71,71,71,71
GET,/api/terms/LoadTest6003,1,0,64.19659999664873,64.19659999664873,64.19659999664873,64.19659999664873,152.0,0.016851689886436802,0.0,64,64,64,64,64,64,64,64,64,64,64
GET,/api/terms/LoadTest6016,1,0,63.62120003905147,63.62120003905147,63.62120003905147,63.62120003905147,152.0,0.016851689886436802,0.0,64,64,64,64,64,64,64,64,64,64,64
GET,/api/terms/LoadTest6036,2,0,58,58.27910004882142,57.67020001076162,58.88800008688122,152.0,0.033703379772873604,0.0,59,59,59,59,59,59,59,59,59,59,59
GET,/api/terms/LoadTest6068,1,0,59.441299992613494,59.441299992613494,59.441299992613494,59.441299992613494,152.0,0.016851689886436802,0.0,59,59,59,59,59,59,59,59,59,59,59
GET,/api/terms/LoadTest6083,1,0,58.89260000549257,58.89260000549257,58.89260000549257,58.89260000549257,152.0,0.016851689886436802,0.0,59,59,59,59,59,59,59,59,59,59,59
GET,/api/terms/LoadTest6144,1,0,65.81280007958412,65.81280007958412,65.81280007958412,65.81280007958412,152.0,0.016851689886436802,0.0,66,66,66,66,66,66,66,66,66,66,66
GET,/api/terms/LoadTest6147,1,0,289.03920005541295,289.03920005541295,289.03920005541295,289.03920005541295,152.0,0.016851689886436802,0.0,290,290,290,290,290,290,290,290,290,290,290
GET,/api/terms/LoadTest6202,1,0,63.71899996884167,63.71899996884167,63.71899996884167,63.71899996884167,152.0,0.016851689886436802,0.0,64,64,64,64,64,64,64,64,64,64,64
GET,/api/terms/LoadTest6205,5,0,60,115.24986000731587,58.268000022508204,332.31850003357977,152.0,0.08425844943218401,0.0,60,67,67,330,330,330,330,330,330,330,330
GET,/api/terms/LoadTest6209,1,0,57.04640003386885,57.04640003386885,57.04640003386885,57.04640003386885,152.0,0.016851689886436802,0.0,57,57,57,57,57,57,57,57,57,57,57
GET,/api/terms/LoadTest6242,1,0,58.22100001387298,58.22100001387298,58.22100001387298,58.22100001387298,152.0,0.016851689886436802,0.0,58,58,58,58,58,58,58,58,58,58,58
GET,/api/terms/LoadTest6279,1,0,58.602600009180605,58.602600009180605,58.602600009180605,58.602600009180605,152.0,0.016851689886436802,0.0,59,59,59,59,59,59,59,59,59,59,59
GET,/api/terms/LoadTest6300,1,0,56.3496999675408,56.3496999675408,56.3496999675408,56.3496999675408,152.0,0.016851689886436802,0.0,56,56,56,56,56,56,56,56,56,56,56
